fecha dictamen,numero
1990-12-15,95764-22134-NM
2015-10-29,3683-92307-BH
2017-04-10,61847-19630-AA
2002-04-07,11384-86098-BB
1997-02-14,80259-29423-FL
2018-07-01,71011-67134-KF
2018-08-15,68231-78563-LF
2013-12-18,65618-90635-LA
2018-08-19,97119-19165-IG
2017-11-24,25494-70720-KH
2014-02-12,68584-39304-DB
2018-01-10,44178-3334-DF
1989-07-16,54099-793-LA
2018-07-21,61285-94222-DM
2008-03-17,59341-14105-KM
2019-08-08,13525-26202-GB
2011-02-25,20490-24631-KG
2018-09-19,42565-60409-FE
2017-04-13,51012-14860-FB
2018-04-29,21926-38003-OO
2019-07-14,48115-75200-FA
2014-06-22,37493-60387-LI
2011-03-26,15841-61921-HD
2015-06-03,14442-10193-EH
2015-12-15,68885-53167-MA
2008-11-17,96092-22475-OB
2015-09-12,58609-20839-HK
2019-06-25,12024-11125-JL
2015-07-29,4378-28707-FJ
2019-02-24,57740-44-IF
2018-10-30,37370-94502-GO
1999-10-22,40155-12010-NL
2002-12-02,73505-85256-NI
2008-11-01,44694-67568-NH
2009-09-21,64399-30154-GE
2019-08-16,65401-54656-LA
1985-08-19,89976-2222-IA
1971-08-28,53059-1069-OL
2019-03-24,57013-34587-NM
2016-04-09,74347-73923-EM
1993-12-10,62554-70076-FF
2018-07-25,69147-84118-FJ
2009-01-12,79509-41745-OG
2016-12-26,76665-91402-NB
2012-09-08,89363-76475-KN
2001-01-06,66155-13364-JA
2014-12-13,22790-64792-AK
2003-01-09,9496-25014-NN
2017-02-06,1558-83722-KH
2019-05-08,44940-99441-IK
2009-04-05,69564-49337-ML
2005-02-06,41110-96059-NO
2005-05-08,34919-44000-DG
2006-03-16,56968-66863-EO
2014-02-02,96853-43902-JK
2003-10-13,33042-23729-DE
2014-08-26,43896-43009-BL
2016-06-08,90765-95663-AM
2014-02-12,99517-44556-KH
1996-08-03,65289-58502-AH
2016-09-25,87007-29868-NM
2010-04-23,38715-39843-EO
2013-11-14,60640-17170-LG
2014-05-13,66432-26675-OH
2018-03-05,57758-50894-NA
2014-08-19,65114-77417-FH
2002-09-26,31789-92151-KN
2006-11-10,3826-56501-AI
2018-03-01,49566-90321-FA
2017-12-13,87950-90481-DI
2013-11-25,68380-55535-EF
2018-02-28,85931-52724-GN
2016-04-05,25971-90835-ME
2016-04-20,71971-97507-HA
1986-06-17,1138-32151-EJ
2012-06-13,21445-5631-HJ
1995-08-22,43353-19967-DD
2018-09-01,17881-62735-JH
2015-09-25,27611-26878-NN
2019-06-13,10760-62687-BG
2018-11-05,88353-83419-NO
2007-10-09,50881-87392-OF
2007-01-01,44294-94805-IA
2007-06-19,51757-99310-AB
1992-07-02,49921-85339-BK
2013-12-17,51886-94385-BB
2017-12-25,19360-68877-AJ
2006-11-28,73877-69864-LB
2016-11-24,52203-78812-NO
2017-06-20,55322-62385-DO
2018-11-28,37351-2457-BD
2018-09-20,60582-12138-GE
2011-08-28,47434-64003-BK
2011-06-07,18102-75096-LN
2014-07-02,70387-10101-IO
2019-08-22,69210-90177-KI
2019-06-16,38858-92786-FG
2019-05-23,91550-34351-FM
2019-03-26,69629-36686-DM
1993-02-18,50910-10452-BG
2008-09-08,64163-89464-GJ
2017-06-25,74475-53918-NF
2018-11-06,19403-45893-KJ
2016-05-15,87497-7647-BL
2017-01-22,74666-20822-HH
1999-01-21,27805-10861-KB
2011-04-23,13026-85847-HI
2019-08-13,23054-2825-KB
2009-05-01,89464-27385-OM
2017-05-14,75031-24909-MN
2018-04-22,69718-98623-BG
1983-10-15,75509-97892-KM
2019-08-29,76128-12369-II
1994-10-28,53573-86566-BD
2016-05-06,17182-65935-HB
2019-08-28,2920-82329-BB
2016-12-16,19443-10989-HN
2004-11-05,14025-66299-MG
2018-05-29,90185-26182-IJ
2013-12-20,51353-81568-LK
1995-03-13,53600-35156-BJ
2015-03-25,20310-73311-JN
2003-12-26,8160-25946-MD
2019-07-06,92438-13935-AI
2017-07-10,86490-78071-HG
1999-09-12,93308-24631-MB
2009-03-21,35390-49013-GH
2001-01-20,96547-34167-BG
2016-09-28,5105-4950-BL
1986-02-23,12579-22401-DB
2018-10-05,35233-26698-JD
2012-11-20,92637-72986-BN
2018-12-14,47057-85113-KF
2004-06-25,79581-20861-EE
2013-02-04,72073-14942-OG
2015-02-26,37441-78691-GG
2019-10-08,90106-29477-FD
2005-01-17,46718-68944-BI
2001-07-14,71813-37797-OM
2017-09-19,49109-42498-FJ
2018-05-26,89637-78368-JB
2001-11-11,3190-40592-BG
2018-10-04,41539-85011-OF
2018-05-25,94803-49132-MB
2017-01-04,10054-99600-KG
2015-12-12,84970-17678-MJ
2019-04-02,58048-1933-GE
2014-06-26,58737-14385-GB
2017-04-01,18868-88259-LB
1991-06-26,67568-47104-MM
2015-08-19,46598-14993-IM
2004-02-15,30377-57221-GM
2015-08-30,9651-88280-LM
2019-05-22,91635-26182-BL
2012-09-19,16579-74761-JA
2019-06-13,67129-44756-GJ
1977-10-17,9162-42552-GH
2018-04-27,83263-98052-NI
2000-10-29,94509-10621-DF
2016-08-08,11666-30152-NN
2019-07-19,47017-61829-GA
1995-12-23,14931-16683-AH
2005-01-17,38876-72246-NO
2008-11-22,66265-78819-IN
2018-02-16,85252-457-IJ
2017-03-26,1187-4959-LB
2013-11-28,72469-27651-FM
2019-06-15,99773-79911-NL
2006-01-04,49-82321-GM
2019-07-14,17999-35146-EN
2014-11-21,62097-72387-LJ
2019-09-08,79937-15966-FO
2006-01-08,27302-40319-HO
2000-06-29,41724-9363-OJ
2018-03-15,3744-35076-AK
2017-09-06,12698-1586-BG
2017-01-20,28054-43137-IB
1987-03-14,67232-24664-OM
2018-01-15,48967-935-OE
1974-01-05,67027-67951-KA
2019-08-27,84610-58971-OB
2018-11-06,12917-31184-NA
1991-12-12,20974-39769-AB
2005-07-17,54170-84703-KM
2008-11-29,15874-30628-BB
2006-04-17,13956-57586-BN
2006-09-09,46272-14028-OH
2017-01-07,45769-7714-MO
1987-11-03,85696-56483-BB
2018-05-11,27520-60265-AF
2019-11-02,2891-91876-HB
1976-09-12,36396-48082-JK
2019-07-28,94846-21906-OL
1990-05-10,45342-3190-NL
2019-05-23,81023-5125-IM
2018-02-11,15760-56445-LI
1997-10-15,16408-20105-HL
2009-04-19,40088-86893-NN
2016-10-29,25013-99227-DB
2016-12-21,18570-66287-ID
2018-09-17,76603-67064-DB
2019-03-13,43997-46379-JB
2018-10-15,51377-5505-FD
2015-05-26,21678-10571-KK
2017-11-26,40308-622-IL
2019-08-21,60214-18716-DB
2001-01-27,56005-79047-GB
2009-08-07,5019-29546-EB
2004-10-18,67466-16074-ND
2013-05-28,17097-22522-NE
1988-06-12,40410-29292-KF
2018-10-18,6646-24854-GI
2018-05-23,56653-47539-BF
2014-12-19,89968-3044-KH
2005-09-12,48012-10462-IH
2018-08-17,89132-59531-BJ
2002-06-30,48205-47247-AI
1990-09-29,30182-99963-DF
2019-06-04,91782-27431-KB
2017-05-05,66078-15498-NJ
2016-10-21,75525-66874-LL
2000-08-31,89140-87414-BK
2018-02-12,69557-33884-GM
2010-07-03,22564-14654-BA
2015-09-23,23825-7900-DO
2016-05-20,8212-37519-FL
2014-10-11,48941-1772-MO
2018-12-16,56322-69050-LF
2005-04-10,71909-9121-EA
2000-06-24,25354-94152-GG
2019-10-07,63133-35452-ML
1999-06-14,16842-63295-BL
2007-01-10,77103-12183-IH
2019-12-04,55897-21184-IL
2011-09-18,68992-36762-BN
2017-05-02,47036-35262-KE
2019-11-02,47250-7362-HO
2012-08-28,41048-61745-MB
1990-04-28,40536-40230-BI
2004-08-23,58472-26545-NF
2006-09-21,62673-50538-NM
2016-07-04,74739-46117-HA
2019-04-07,25222-84331-KN
2005-08-12,18133-1517-OH
2018-06-29,31603-82950-ID
2019-08-14,36226-77191-LO
2018-07-08,20194-85070-KJ
2013-09-20,51770-44692-LF
2018-09-14,10735-95032-HO
2018-03-12,1239-35036-AD
2019-07-20,5352-66403-EG
1977-05-21,33856-67901-IL
2011-04-02,82181-98506-KF
2019-01-14,8197-93554-BF
2019-07-21,85401-16748-GI
2016-03-20,21263-35745-DH
2002-10-11,5775-88240-BG
2018-11-30,67834-83757-BA
2007-07-04,79807-89811-KE
2012-07-04,49374-54172-JK
2017-08-29,89176-27468-MN
1999-09-09,66734-80743-KF
2018-10-14,42673-95156-DM
2013-09-29,17327-45092-AL
2018-07-02,608-76704-BE
2019-07-20,2672-50567-LL
2012-07-18,95984-75860-GL
2012-11-14,60547-71595-NL
2018-10-14,76683-97962-OD
2019-08-23,38498-71025-AA
2006-09-11,99849-76657-JK
2019-06-22,9481-70435-BJ
2012-10-08,24770-25219-GF
2017-05-04,88209-3660-DA
2018-08-04,47180-92353-MG
1994-05-23,87228-23196-NK
2011-09-10,48059-59380-NM
2019-02-20,13975-32994-DB
2013-01-12,51052-25956-KO
2018-10-14,64042-71850-BK
2018-11-11,44712-75495-DE
1984-10-18,96165-59575-DB
1978-02-22,3913-38890-MB
2016-06-19,34660-65964-GO
2019-02-04,53846-12992-DM
2007-06-10,82327-96545-OL
2016-07-08,42716-79574-BD
2018-11-19,25225-64192-BN
2019-04-30,9900-53453-HI
2001-12-16,81631-52787-FI
2004-07-11,24385-23675-BO
1987-08-16,70255-14000-NL
1972-05-24,90176-35762-JE
2011-05-30,7363-81577-MI
2014-11-13,40590-83510-FE
2016-11-23,93944-89803-LM
2016-06-07,59671-26861-HO
2015-03-14,38788-41225-MM
2019-03-26,91831-62168-KD
2008-06-18,77974-16284-DI
2019-03-02,73041-92698-EE
2019-08-06,81969-76005-NB
2003-11-01,52249-36153-NM
2019-03-30,10237-38712-BG
2013-09-07,18737-64113-GK
2012-05-06,18149-98622-AF
2018-05-25,95588-93832-AF
2012-03-08,12605-46432-NJ
2014-10-12,48991-40297-KE
2010-10-03,79472-65911-DB
2008-10-24,44427-14543-JM
1976-07-04,27876-98882-FG
1999-09-02,37115-82510-GG
2011-10-09,25841-29450-OA
2013-07-07,3605-73147-LN
2010-05-10,83701-49851-AA
2017-08-13,48087-59025-IO
2015-07-09,7649-52483-NB
2017-02-15,13757-66153-AF
1987-03-29,20021-61704-BF
2019-11-02,96423-1548-JK
1996-01-05,92624-74988-NB
2014-05-15,55529-14183-NO
2011-05-23,11426-66438-LO
2016-10-16,56647-98503-HB
2019-08-20,1459-38590-EA
2018-10-24,67325-91583-BM
2009-02-10,94594-72524-KH
1975-09-26,84932-80478-GN
2018-04-25,65487-5458-KN
2014-05-03,81788-51237-DF
2018-06-18,71355-37908-BK
2019-03-07,46965-6465-LN
2018-05-09,16430-31569-EA
2014-09-07,44622-73204-DB
2017-10-21,98646-21629-NF
2013-08-26,48347-30944-KA
2019-07-21,51268-9229-FH
2018-07-19,74322-42896-KL
2001-08-25,71026-4123-HK
1997-08-12,98016-35806-EK
2015-01-28,53065-67221-IB
1998-11-12,61994-25528-BL
2017-03-19,19976-99821-OB
1986-05-08,48749-91906-MG
1989-07-05,36862-41730-ON
2015-06-29,64331-13995-JJ
2016-04-26,92614-73936-HB
2009-09-17,26392-873-ND
2014-10-08,79945-39987-FN
2016-03-10,87588-50356-FB
2015-03-08,51707-94533-MN
2008-09-25,15029-26380-HE
2010-02-12,76983-39505-IG
2015-03-26,21337-26687-JN
2019-08-30,78487-65678-JM
2019-04-01,4599-27360-DA
2010-05-08,90405-31217-BD
2000-07-07,22578-95660-IK
2010-12-13,24098-63700-BN
2014-08-09,86095-46387-IL
2017-02-11,17279-98344-NG
2019-04-13,39684-21218-KM
2017-02-14,99854-37456-AO
2014-05-20,66850-57376-ID
2004-08-24,25579-84294-EJ
2018-09-24,82206-3959-KJ
2018-05-01,76138-93433-NK
2010-06-28,51086-72902-IF
2019-08-21,27121-23817-BD
2019-07-25,11875-99751-DA
2012-02-12,49420-25473-GL
2018-12-20,65375-59998-LO
2019-08-16,59401-1077-NB
2002-02-01,55775-75580-FO
2008-12-24,36760-22604-MF
2007-04-19,54261-19312-AD
2019-08-30,55702-87697-KD
2002-08-30,3093-65787-EJ
2014-12-21,33601-29677-MF
1996-05-29,10112-6770-BB
2016-05-01,49709-16542-MD
2015-08-14,60221-18289-JN
2018-08-05,41862-10236-ED
2009-06-20,34796-87538-MN
2019-04-05,34154-267-FI
2009-08-30,56167-12902-BB
2001-07-02,31442-12709-BF
2015-04-07,91820-17549-ND
2008-02-24,6072-76248-OE
2014-02-02,48403-63220-EH
2018-06-13,75091-32255-HG
2019-03-27,66348-36052-EJ
2014-03-10,26219-23702-GA
2016-06-22,54893-36680-MN
2010-07-31,88882-41705-ON
2007-08-19,11377-99575-GI
2014-03-03,9661-60991-BE
2013-01-29,89346-77872-BB
2019-10-07,59960-39608-AJ
2010-03-02,36252-30270-BE
2015-06-19,91218-41936-NF
2019-07-19,53299-56322-DN
2017-07-17,60999-34001-AJ
2016-10-06,66758-16511-KA
2009-11-17,32448-59991-KN
2018-12-04,56339-28865-DL
1998-12-12,2322-40927-GO
2018-07-11,44484-40516-IB
2018-05-13,39890-50092-MM
2013-12-13,97214-5094-EI
2013-03-18,44391-4588-MD
2016-07-27,27359-9581-KM
2019-01-03,21696-20182-LO
2014-06-08,38737-93536-MK
2019-10-06,45436-25770-ON
1974-08-01,37899-69575-JE
2003-09-07,2785-14264-BG
2012-07-04,27010-99256-GG
2017-09-26,72602-7867-FO
2018-07-02,85504-5039-ED
2000-12-09,17407-33303-BF
1981-11-25,13605-57942-LE
2008-05-30,96253-80323-MJ
2012-02-08,3103-13348-LE
2018-08-30,55282-51471-OJ
1992-06-09,56778-66900-FK
2005-09-08,4017-20981-BM
2016-09-24,67261-57290-JF
2018-01-26,50141-35660-JF
2003-01-19,735-20118-AH
2014-10-02,96686-89119-LH
2001-09-24,50192-37617-AJ
2019-04-20,1751-72246-MD
2015-03-17,82997-23154-MN
1994-04-24,71089-34867-BK
1994-08-21,27007-17702-AO
2004-02-13,82214-90154-BK
2014-09-23,58356-26632-EK
2019-06-19,14140-1444-BF
2009-04-24,98878-11411-BN
2011-02-13,90364-68297-EB
2014-05-30,22503-96649-FF
2007-11-28,5980-26906-JH
2002-01-25,22091-72963-LB
2006-09-13,38916-89097-IH
2015-11-10,24534-52175-NJ
1992-11-15,12413-75154-BA
2004-07-21,78619-65867-HI
2019-05-25,20119-51408-JB
2018-03-16,60927-29692-GK
2013-09-22,2382-35823-JB
2015-01-19,77686-36978-FO
2019-03-27,80184-89686-FI
2005-12-08,34908-63286-LF
2019-08-19,66841-32208-JI
2002-10-31,57134-31167-LE
2016-05-27,74833-4506-FK
2010-09-20,51777-6597-OI
2019-02-03,93991-78591-GN
2019-05-16,97405-45448-BI
1980-11-20,3881-57828-BF
1995-10-15,47044-78691-DE
2015-09-17,7674-13746-HB
2019-08-23,716-54204-KG
1983-09-19,66606-92764-EH
2004-12-04,71308-79418-KD
2011-10-22,60396-60938-KB
2012-02-14,36589-88267-BJ
2003-01-07,41058-80984-HD
2013-12-19,18-73877-DM
1969-05-02,87357-84948-AD
2019-05-02,87622-14098-II
2011-05-19,17985-58593-JF
2017-02-05,19790-12044-LG
1998-11-05,99251-208-LL
2014-09-02,86625-82256-HN
2016-04-09,36427-25616-GB
2008-09-25,53076-51397-MD
2018-09-25,39690-62305-JH
2002-01-02,26551-95521-IH
2000-03-10,4345-22855-ID
2011-10-20,49779-28589-OB
2018-06-10,58589-96060-JN
2017-07-02,1675-77970-JN
2007-08-01,36266-77375-OJ
2019-04-24,69856-72732-EI
2010-02-16,54280-94756-OB
2000-08-23,16629-33288-LI
1999-02-21,7004-94417-DE
2018-02-28,9512-61003-BI
2016-07-12,71098-40840-KA
2015-02-05,53317-35259-OF
2000-05-17,18674-39622-DO
2007-04-03,29890-62344-OF
2010-10-03,36607-84474-AH
2018-02-24,85588-82349-EM
2004-02-15,89963-54967-OF
2019-08-30,99292-70610-EJ
2016-11-05,87830-38253-LH
2018-09-15,22465-46361-KB
2009-11-27,82852-44297-OM
2013-05-13,83067-2888-BD
2007-07-22,14720-91704-NF
1988-08-23,72686-89823-JG
2013-08-19,46516-8390-KB
2017-12-27,36839-37627-FD
2019-08-02,48717-86377-BB
2017-10-06,40607-20272-BF
2004-01-24,35923-3058-DJ
2018-11-16,99780-41663-JN
2015-07-28,25819-75243-IN
2018-05-10,49332-89755-EG
2019-08-30,37157-808-BA
2005-06-29,33990-65187-LB
2019-02-08,60674-93852-GL
2008-07-31,40323-71735-EN
2019-08-03,22820-64521-DE
2013-08-10,42003-13826-EH
2011-03-21,87676-67779-BH
2019-07-14,84458-92602-HL
2015-10-02,55669-11474-IG
2011-06-04,91196-49533-NI
2014-07-25,20150-52331-EA
2014-01-23,72377-186-BI
2014-02-01,61264-59940-FH
1981-09-03,57091-24294-EK
2013-09-21,18183-8218-EE
2019-06-18,15540-87223-IB
2000-07-26,45628-66772-BK
2019-01-31,54412-50435-EI
2011-02-21,5677-16282-JA
2016-02-28,5225-64518-EN
2015-04-26,89098-70669-AF
1985-08-19,70556-81099-NA
1999-02-05,75446-35572-FB
2017-08-25,28579-84705-JN
2016-11-23,57867-50578-AD
2018-08-18,88089-58453-HH
2017-11-25,48675-73058-MF
2017-08-21,48168-6529-MD
2012-07-27,68990-5275-OL
2005-03-28,14697-75239-BJ
2019-06-07,55455-46956-IH
2002-06-15,55831-98837-IN
2002-10-04,72383-17532-ON
2019-06-17,42774-92662-AH
2006-03-10,39366-30254-KB
2019-08-28,36381-23677-KJ
2012-06-12,81162-84323-MG
2011-09-03,63252-10692-HK
2018-05-10,17055-27568-BO
2009-10-21,43312-11371-BA
2015-04-15,97458-51794-EA
2004-08-28,97166-24292-NA
2018-12-02,64399-43000-FA
2018-03-11,153-10088-AD
1985-03-12,35809-97906-NM
2001-10-12,15720-74739-FJ
2013-07-03,44358-41944-NF
2015-02-09,40356-61401-BL
2016-09-03,45297-34184-FA
2017-10-11,19939-59885-DB
2018-07-21,82897-9942-BK
2017-07-28,97952-14786-DI
2008-10-10,87178-37845-GI
2018-08-01,33988-6800-LE
2003-06-12,91515-76316-LM
2019-04-30,51131-67431-GE
2018-01-26,21292-69105-DD
2008-06-19,38930-53098-JK
1994-09-23,47491-46884-LB
2010-05-01,43553-82493-KD
2017-04-23,8915-6257-OB
2012-05-07,44859-83911-JK
2016-11-14,98861-22206-HB
2019-08-28,38666-93798-DL
1995-01-07,70111-80732-GK
1973-07-15,73106-64343-BD
2017-04-23,61897-41094-ME
2012-01-10,4815-13397-FB
2005-03-22,39025-5476-NO
1998-04-03,95185-10306-MF
2018-10-25,57266-54779-AF
2014-03-16,12030-92526-JD
2015-11-03,71737-1937-MN
2012-07-14,83941-65010-AA
2017-12-19,19581-23680-FI
2011-06-05,58093-63663-JE
1998-01-07,42422-28336-OB
2017-06-18,931-4919-FI
2017-09-14,33665-44825-EL
2006-10-08,79136-17985-NF
1998-12-20,16784-92938-BA
1993-06-18,6660-6455-AB
2004-02-06,12975-17206-AK
2017-06-17,14362-89897-FI
2006-04-18,92422-59669-EH
2007-03-03,23447-91181-FI
2012-03-24,72179-20709-KK
1985-04-29,18165-51414-IO
2008-05-07,53754-27737-GE
2016-10-13,70076-4028-IJ
2019-09-05,73727-80549-DN
2013-06-07,82360-15262-ME
1998-03-23,18143-68222-HA
2014-01-29,9207-42579-FA
2015-09-24,76120-33407-NO
2019-08-25,20162-72188-KG
1986-01-11,78227-83842-ON
2014-11-01,35633-31507-OH
2019-02-24,19109-77748-DK
2007-12-03,1744-67629-JB
2019-04-07,59799-5910-LB
2018-07-04,13273-12773-BB
2012-08-12,82067-85575-NI
2018-05-12,26236-41346-FJ
2018-06-06,93833-15488-BN
1999-07-02,91082-27460-AH
2019-10-05,27185-79030-FB
2002-09-25,59136-67808-NJ
2018-05-10,5155-99935-LG
2018-10-22,27911-94597-JG
2019-05-29,57457-99604-MO
2003-10-18,72334-45367-KH
2018-07-11,2445-12486-ND
2015-03-30,24869-63218-DM
2002-05-05,69952-51955-KG
2007-03-17,37587-8826-BB
2017-01-16,44472-63717-FI
2003-10-07,70822-55300-AB
2007-02-11,45980-65561-NO
2017-07-18,37824-53928-EB
1999-03-26,38913-74990-NJ
2014-03-30,95357-91036-EI
2014-01-14,22337-61957-LH
2014-09-27,4565-71111-FF
2016-06-13,1184-45396-FN
2019-03-22,51498-87128-EH
1985-07-13,50323-87019-LB
2016-10-24,75313-44017-FF
2001-10-10,86688-32466-AJ
1994-05-15,16015-18169-GF
1974-03-08,82172-21112-BL
2016-06-14,96239-38203-JN
2019-01-08,30388-58491-GG
2018-09-04,78056-50433-GA
2013-11-22,32193-74168-BI
1985-08-01,30813-63354-BF
2013-06-03,22327-96041-DH
2012-12-26,46404-47492-MD
2018-07-23,46296-53674-BG
2019-07-21,34532-14839-GA
1990-07-01,17151-18142-ML
2019-06-28,47420-31763-EK
2018-07-15,36632-30475-IB
2019-03-15,19556-6054-HD
2016-06-30,42590-94670-KB
2019-07-19,6908-51493-MJ
2009-05-17,23402-44156-KH
2010-10-27,8150-12795-FA
2008-07-13,69187-93343-ME
2007-10-14,14562-66753-KJ
2000-09-27,48613-65452-MH
2015-02-27,3545-66576-DJ
2015-11-06,7201-9502-EJ
2018-10-28,39905-91822-EO
2018-04-28,11138-47863-JB
2005-06-02,13017-97374-JM
1970-08-08,33096-44950-MG
2005-02-13,27433-4681-AL
2004-10-18,35192-5792-JD
2006-07-26,64403-98281-NJ
2009-07-26,21429-72858-BA
2019-01-24,69524-58697-DD
2018-01-22,57828-23864-DJ
2019-06-20,17730-90646-LH
2017-05-09,67334-78809-OA
2005-05-09,92509-30409-BB
1996-05-04,99358-57535-JE
1998-06-10,43435-25211-HM
2017-12-22,79232-43286-OI
2018-09-12,30266-6881-LN
2016-01-31,22706-39130-IO
2011-03-01,25918-73975-NI
2019-04-13,11979-85407-AN
2019-11-04,21900-54416-ON
2015-03-16,34715-34041-GD
2019-05-04,96436-11686-JD
1983-10-22,23722-26855-MN
2017-04-04,65439-37132-OA
1992-10-11,83752-46159-BB
2018-01-23,47704-41537-AL
2007-03-30,39261-62140-HN
2019-10-08,12512-73801-AB
2017-08-08,57696-54405-DM
2004-03-13,50231-32746-DM
2006-01-02,18536-35339-NN
2019-04-29,47925-76853-HM
1993-07-17,44188-64885-BH
2008-09-28,50517-40225-LF
2007-09-29,22210-34937-FB
1996-12-03,20754-59517-HM
2007-04-02,8713-50870-BJ
2017-10-15,70709-91923-MK
2018-06-01,87013-88040-OG
1996-06-13,29761-47564-NE
2018-10-09,66704-31663-EM
2019-09-06,72307-29874-GI
2000-04-10,18732-82377-JJ
2006-08-08,21918-67851-BM
2019-03-18,69073-85859-BF
2016-09-11,98259-56194-AO
2019-08-26,4757-6107-GN
1994-04-27,20749-6420-BN
2017-10-28,40441-34112-IN
2018-09-06,66709-1060-GH
1994-02-22,21764-41510-KA
1988-04-17,91037-11969-LB
1995-07-14,79592-57624-LM
1997-07-19,67152-55826-DN
2017-05-18,99810-52294-EB
2019-07-26,89169-9020-BB
2019-07-25,49261-72131-MB
1994-04-17,21324-93505-AO
1990-06-06,64617-44900-BK
2009-07-18,58185-92629-NO
2019-02-26,16606-63168-GL
2013-03-28,71796-52097-BF
1996-09-10,90498-10778-BB
2019-04-16,57106-30025-BB
2003-12-14,56283-10386-BL
2016-12-21,52931-9133-BE
1984-03-10,53117-91109-AH
2016-09-12,24464-90187-MA
2016-12-05,66166-66369-BB
2017-09-26,67000-5822-GD
2017-01-10,5879-99854-LI
2019-01-20,98331-20468-BM
2010-03-28,27844-95763-MI
2012-08-01,21569-63014-IG
1996-04-16,66475-14817-OI
2019-02-27,77134-45299-BB
2015-11-01,71149-66792-FE
2017-01-20,51037-16801-BB
2014-06-28,64747-9598-DE
2002-11-03,36242-22509-EA
1997-08-13,31196-20202-FB
2018-01-31,80719-24560-AK
2003-08-27,2640-36501-ME
2013-11-13,4217-83514-BF
2009-12-28,42266-9587-OD
2019-05-30,15694-33756-KA
2018-02-16,70710-38687-IB
2019-05-06,23601-25300-JN
2015-03-22,69837-2859-NM
2016-03-20,67224-35149-KF
2018-03-21,54824-21799-BL
2014-09-20,37915-19996-IN
2019-07-24,52194-24730-MK
2014-09-26,12010-57449-LL
2019-05-22,63507-18423-FA
2014-12-18,11906-49329-EB
1987-12-16,545-99561-II
2014-07-27,75844-76635-DO
2006-06-17,68564-39234-EH
1963-10-30,87662-90118-DD
2018-12-05,75299-79037-AF
2015-09-12,71945-56886-BH
2009-12-28,51425-43112-IL
2017-12-11,54329-35415-MK
2016-07-31,63356-41101-LO
2018-01-14,3262-83238-OJ
2019-06-05,46871-38331-BM
2019-06-27,38405-93109-IL
2004-02-06,35384-84855-MK
2016-07-02,41446-40903-JG
2017-06-09,17883-80465-BN
2018-10-04,94934-1646-HB
2015-11-19,19204-55283-IJ
2008-06-02,60546-146-BM
2017-08-30,90716-23574-BL
2013-03-15,18371-29495-NJ
2017-11-24,50683-46473-JI
2019-02-28,76479-52972-NE
2015-08-02,59339-83916-LF
2004-04-17,68467-57916-OA
2016-02-24,58408-76660-DM
2018-10-18,53383-43706-LL
2012-08-09,65379-75437-AM
2019-05-23,52700-8985-ON
2006-11-12,20724-52182-ND
2010-12-24,22658-32684-BB
2019-07-24,68993-4780-MJ
1999-07-16,3572-6605-AK
2013-11-12,41343-63131-JD
2009-11-19,61659-87709-HM
2015-09-24,60492-43072-EI
2017-12-01,57790-76991-MB
1998-02-03,34873-36118-OH
2018-06-29,37914-30229-DO
2015-01-21,24993-50010-HL
2016-01-02,67772-74981-MO
2016-08-12,32173-43255-DG
2002-01-19,21980-90493-HG
2019-05-31,25976-76819-FG
2000-11-06,53551-23512-GJ
2016-05-01,55047-42093-HE
2019-08-25,71644-8441-DH
2014-10-12,98950-18220-MF
2002-02-10,85756-65130-KL
1988-04-04,32791-13027-HB
1999-08-06,78454-34489-GK
2019-03-03,69777-43709-JG
2015-09-04,66984-99749-KF
1991-08-13,78649-96171-FJ
2006-03-30,79705-58080-IB
2017-04-24,36901-79224-OH
2016-05-02,32446-64904-EA
2019-04-04,75498-51396-MN
2016-11-08,99681-10828-HH
2015-03-13,46701-26049-IG
2010-04-09,20748-92931-GH
2014-09-25,77560-3369-DJ
2002-02-12,30101-42439-FB
2007-12-04,37824-36744-LE
1996-02-19,42934-90117-DI
1990-09-07,2795-84942-GL
2019-02-16,63482-68440-MH
2017-05-07,29169-75505-MN
2018-04-23,45633-9969-LG
2017-08-13,63996-64561-DN
2013-03-31,58929-22539-DL
2002-11-10,49779-79812-GO
1959-06-15,53032-72530-HA
2018-01-16,5872-56686-AH
1997-12-27,91130-26876-HN
2014-07-05,75071-66237-OK
2016-01-09,2591-4862-KD
2019-07-08,51500-89203-LK
2003-04-01,39056-42014-FD
2015-04-03,99289-90324-LG
2002-04-27,91119-70123-ID
2013-11-26,39663-75222-KG
2015-12-27,24849-71894-IO
2019-05-24,61155-13408-OO
2019-10-08,94747-89717-LB
2017-07-06,39938-95284-NM
2015-01-10,34633-65843-BF
2013-02-27,33389-38571-OG
2018-10-12,23823-20319-AK
2018-04-30,28032-76043-AJ
2003-10-22,83200-67615-MB
1993-06-04,16704-7788-DM
2019-03-28,39481-15365-DO
2017-05-03,41925-5570-GB
2009-11-02,40085-48345-IB
2012-09-14,41653-6853-EB
2016-05-27,80905-63449-FD
1993-09-02,28506-54599-BJ
2010-05-15,67265-25958-EF
2019-10-03,43492-15383-NL
1979-09-20,72648-99432-GJ
2016-10-14,89559-16950-OB
2019-01-31,7250-61538-HB
2012-06-02,37535-65818-KB
2012-06-14,69683-82838-II
2017-03-05,59488-85792-HF
2017-07-30,22050-53525-AO
2007-10-31,92017-88429-KA
2015-02-04,27320-76848-JB
